=== lwm_fromScratch | Case1 SC-wise | scenes=1000 | train=377,856 | val=117,760 ===
[136/200] train loss=0.000806 nmse=-25.2436dB | val loss=0.028630 nmse=-9.7449dB | 39.7s
[137/200] train loss=0.000806 nmse=-25.2449dB | val loss=0.028548 nmse=-9.7574dB | 40.7s
[138/200] train loss=0.000801 nmse=-25.2721dB | val loss=0.028583 nmse=-9.7521dB | 40.2s
[139/200] train loss=0.000800 nmse=-25.2785dB | val loss=0.028544 nmse=-9.7581dB | 40.6s
[140/200] train loss=0.000797 nmse=-25.2912dB | val loss=0.028541 nmse=-9.7585dB | 42.3s
[141/200] train loss=0.000794 nmse=-25.3076dB | val loss=0.028548 nmse=-9.7574dB | 41.3s
[142/200] train loss=0.000795 nmse=-25.3027dB | val loss=0.028570 nmse=-9.7541dB | 40.2s
[143/200] train loss=0.000793 nmse=-25.3165dB | val loss=0.028653 nmse=-9.7415dB | 39.2s
[144/200] train loss=0.000789 nmse=-25.3361dB | val loss=0.028629 nmse=-9.7451dB | 39.1s
[145/200] train loss=0.000788 nmse=-25.3401dB | val loss=0.028476 nmse=-9.7683dB | 42.2s
[146/200] train loss=0.000788 nmse=-25.3422dB | val loss=0.028547 nmse=-9.7575dB | 40.4s
[147/200] train loss=0.000785 nmse=-25.3608dB | val loss=0.028592 nmse=-9.7508dB | 39.4s
[148/200] train loss=0.000785 nmse=-25.3595dB | val loss=0.028512 nmse=-9.7628dB | 42.0s
[149/200] train loss=0.000783 nmse=-25.3673dB | val loss=0.028488 nmse=-9.7665dB | 41.6s
[150/200] train loss=0.000780 nmse=-25.3857dB | val loss=0.028535 nmse=-9.7594dB | 42.0s
[151/200] train loss=0.000780 nmse=-25.3864dB | val loss=0.028460 nmse=-9.7709dB | 40.9s
[152/200] train loss=0.000780 nmse=-25.3868dB | val loss=0.028548 nmse=-9.7575dB | 42.5s
[153/200] train loss=0.000779 nmse=-25.3912dB | val loss=0.028612 nmse=-9.7477dB | 39.7s
[154/200] train loss=0.000776 nmse=-25.4091dB | val loss=0.028552 nmse=-9.7569dB | 41.7s
[155/200] train loss=0.000776 nmse=-25.4079dB | val loss=0.028394 nmse=-9.7809dB | 42.4s
[156/200] train loss=0.000775 nmse=-25.4159dB | val loss=0.028534 nmse=-9.7596dB | 40.8s
[157/200] train loss=0.000774 nmse=-25.4193dB | val loss=0.028507 nmse=-9.7636dB | 41.9s
[158/200] train loss=0.000773 nmse=-25.4242dB | val loss=0.028616 nmse=-9.7470dB | 42.2s
[159/200] train loss=0.000771 nmse=-25.4374dB | val loss=0.028482 nmse=-9.7674dB | 43.7s
[160/200] train loss=0.000770 nmse=-25.4419dB | val loss=0.028604 nmse=-9.7489dB | 41.6s
[161/200] train loss=0.000769 nmse=-25.4493dB | val loss=0.028529 nmse=-9.7603dB | 42.0s
[162/200] train loss=0.000768 nmse=-25.4556dB | val loss=0.028558 nmse=-9.7559dB | 40.0s
[163/200] train loss=0.000768 nmse=-25.4512dB | val loss=0.028556 nmse=-9.7562dB | 42.7s
[164/200] train loss=0.000768 nmse=-25.4536dB | val loss=0.028555 nmse=-9.7563dB | 41.7s
[165/200] train loss=0.000766 nmse=-25.4674dB | val loss=0.028594 nmse=-9.7504dB | 42.7s
[166/200] train loss=0.000765 nmse=-25.4693dB | val loss=0.028554 nmse=-9.7565dB | 42.4s
[167/200] train loss=0.000764 nmse=-25.4742dB | val loss=0.028532 nmse=-9.7599dB | 41.5s
[168/200] train loss=0.000764 nmse=-25.4782dB | val loss=0.028547 nmse=-9.7576dB | 40.7s
[169/200] train loss=0.000762 nmse=-25.4859dB | val loss=0.028581 nmse=-9.7523dB | 40.4s
[170/200] train loss=0.000763 nmse=-25.4834dB | val loss=0.028505 nmse=-9.7640dB | 42.5s
[171/200] train loss=0.000762 nmse=-25.4900dB | val loss=0.028501 nmse=-9.7646dB | 41.5s
[172/200] train loss=0.000762 nmse=-25.4883dB | val loss=0.028548 nmse=-9.7574dB | 40.8s
[173/200] train loss=0.000760 nmse=-25.4964dB | val loss=0.028509 nmse=-9.7633dB | 40.9s
[174/200] train loss=0.000761 nmse=-25.4940dB | val loss=0.028508 nmse=-9.7635dB | 41.8s
[175/200] train loss=0.000761 nmse=-25.4952dB | val loss=0.028517 nmse=-9.7622dB | 41.2s
[176/200] train loss=0.000759 nmse=-25.5064dB | val loss=0.028498 nmse=-9.7650dB | 41.9s
[177/200] train loss=0.000759 nmse=-25.5061dB | val loss=0.028517 nmse=-9.7621dB | 40.0s
[178/200] train loss=0.000758 nmse=-25.5087dB | val loss=0.028576 nmse=-9.7531dB | 41.5s
[179/200] train loss=0.000760 nmse=-25.4995dB | val loss=0.028484 nmse=-9.7671dB | 43.6s
[180/200] train loss=0.000759 nmse=-25.5025dB | val loss=0.028500 nmse=-9.7647dB | 39.9s
[181/200] train loss=0.000759 nmse=-25.5056dB | val loss=0.028563 nmse=-9.7551dB | 40.3s
